eigenvector_centrality,"[0, 4, 10, 5, 11]"
90,"[tensor(0.0375, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0318, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0317, device='cuda:0')]"
91,"[tensor(0.0375, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0473, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0410, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0471, device='cuda:0')]"
92,"[tensor(0.0375, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0318, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0156, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0317, device='cuda:0')]"
93,"[tensor(0.0376, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0474, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0471, device='cuda:0')]"
94,"[tensor(0.0376, device='cuda:0'), tensor(0.0074, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0079, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0084, device='cuda:0'), tensor(0.0077, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0319, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0155, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0317, device='cuda:0')]"
95,"[tensor(0.0376, device='cuda:0'), tensor(0.0152, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0474, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0472, device='cuda:0')]"
96,"[tensor(0.0376, device='cuda:0'), tensor(0.0073, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0083, device='cuda:0'), tensor(0.0076, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0319, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0153, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0317, device='cuda:0')]"
97,"[tensor(0.0376, device='cuda:0'), tensor(0.0147, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0475, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0069, device='cuda:0'), tensor(0.0472, device='cuda:0')]"
98,"[tensor(0.0376, device='cuda:0'), tensor(0.0072, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0078, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0082, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0319, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0411, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0066, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0150, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0317, device='cuda:0')]"
99,"[tensor(0.0376, device='cuda:0'), tensor(0.0143, device='cuda:0'), tensor(0.0071, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0062, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0475, device='cuda:0'), tensor(0.0064, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0061, device='cuda:0'), tensor(0.0065, device='cuda:0'), tensor(0.0412, device='cuda:0'), tensor(0.0060, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0067, device='cuda:0'), tensor(0.0068, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0075, device='cuda:0'), tensor(0.0063, device='cuda:0'), tensor(0.0070, device='cuda:0'), tensor(0.0473, device='cuda:0')]"
